RA_ITEMID	ADVNUM	PARCEL	FACEVALUE	BID
6409973	007923	0998001501	968.65	
6409974	007924	0998002113	2720.24	
6409976	007926	0998002424	1567.74	
6409977	007927	0998002527	2231.93	
6409979	007929	0998049414	2673.31	
6409980	007930	0998049503	3804.77	
6409981	007931	0998049706	3423.25	
6409982	007932	0998049732	3416.65	
6409984	007934	0998049819	3910.74	
6409986	007936	0998198015	4728.95	
6409987	007937	0998198104	4817.95	
6409988	007938	0998198115	3092.67	
6409989	007939	0998248032	3448.6	
6409991	007941	0998248114	2210.03	
6409993	007943	0998251001	3301.6	
6409994	007944	0998251012	3881.59	
6409995	007945	0998251208	2620.55	
6409996	007946	0998251411	2789.27	
6409997	007947	0998251604	4283.85	
6409999	007949	0999034520	1737.96	
6410000	007950	0999034614	1022.27	
6410001	007951	0999034707	8182.69	
6410002	007952	0999034717	4587.27	
6410003	007953	0999034815	1636.24	
6410004	007954	0999035025	1483.82	
6410005	007955	0999070148	1177.01	
6410006	007956	0999080200	3776.97	
6410010	007960	1000030015	3206.45	
6410011	007961	1000030026	2397.52	
6410012	007962	1000030060	4109.9	
6410013	007963	1000030068	3021.88	
6410014	007964	1000030071	1130.86	
6410016	007966	1000030150	3260.16	
6410017	007967	1000030151	3418.2	
6410018	007968	1000030152	3118.96	
6410019	007969	1000030156	3514.35	
6410021	007971	1000030213	2772.79	
6410024	007974	1000030288	3099.63	
6410025	007975	1000030313	2947.6	
6410026	007976	1000030324	2529.08	
6410027	007977	1000030326	2963.24	
6410028	007978	1000040032	3051.95	
6410029	007979	1000040035	2857.45	
6410030	007980	1000040038	2774.2	
6410031	007981	1000040048	2437.93	
6410032	007982	1000040112	3112.08	
6410033	007983	1000040148	3504.24	
6410035	007985	1000040233	2875.62	
6410036	007986	1000040296	2466.89	
6410037	007987	1000040303	2934.71	
6410038	007988	1000040319	2824.09	
6410039	007989	1000040323	2920.23	
6410042	007992	1000040363	3423.03	
6410044	007994	1000040402	2820.87	
6410045	007995	1000040411	3145.87	
6410046	007996	1000040425	2408.63	
6410049	007999	1000040476	2907.37	
6410051	008001	1000040508	3141.04	
6410052	008002	1000040509	3432.69	
6410054	008004	1000249115	1311.3	
6410056	008006	1000249608	3231.49	
6410058	008008	1000249722	2185.46	
6410059	008009	1000249724	545.46	
6410060	008010	1000249725	811.98	
6410061	008011	1000249822	3978.28	
6410063	008013	1000249925	3729.69	
6410064	008014	1000250005	3322.44	
6410066	008016	1001007001	1312.12	
6410069	008019	1001007224	825.71	
6410070	008020	1001007225	701.42	
6410071	008021	1001110119	5659.06	
6410072	008022	1001127309	2724.67	
6410073	008023	1001170035	3101.42	
6410074	008024	1001170088	2817.31	
6410075	008025	1001183704	2803.44	
6410077	008027	1001184210	2259.01	
6410078	008028	1001184308	374.26	
6410080	008030	1001276115	1449.25	
6410081	008031	1001276212	4497.75	
6410082	008032	1001276214	1566.16	
6410083	008033	1001276403	3089.77	
6410084	008034	1002001090	173399.3	
6410085	008035	1002005609	2493.96	
6410087	008037	1002005802	1788.03	
6410088	008038	1002005906	1452.51	
6410089	008039	1002006501	834.93	
6410090	008040	1002080081	2857.45	
6410091	008041	1002080261	2473.34	
6410093	008043	1002184703	907.83	
6410094	008044	1002184807	1911.36	
6410095	008045	1002276633	2832.23	
6410096	008046	1003006621	715.29	
6410097	008047	1003006701	2534.21	
6410099	008049	1003006724	825.71	
6410100	008050	1003006902	4716.64	
6410101	008051	1003007102	2332.28	
6410102	008052	1003007103	2897.02	
6410103	008053	1003007603	800.48	
6410104	008054	1003007606	1562.65	
6410105	008055	1003007735	849.76	
6410107	008057	1003007739	2974.4	
6410108	008058	1003008015	727.48	
6410109	008059	1003008019	756.43	
6410110	008060	1003008020	727.48	
6410111	008061	1003008025	719.61	
6410112	008062	1003008027	712.88	
6410113	008063	1003008028	835.39	
6410114	008064	1003015705	893.65	
6410115	008065	1003015814	3836.92	
6410116	008066	1003016002	5909.44	
6410118	008068	1003016014	668.74	
6410119	008069	1003016017	2476.16	
6410120	008070	1003016101	650.39	
6410121	008071	1003016102	661.98	
6410123	008073	1003016406	847.54	
6410124	008074	1003016505	663.57	
6410127	008077	1003016608	658.56	
6410129	008079	1003016703	663.57	
6410130	008080	1003016718	732.36	
6410131	008081	1003016733	732.36	
6410132	008082	1003016801	650.39	
6410133	008083	1003016818	661.98	
6410134	008084	1003017002	787.09	
6410135	008085	1003017029	787.09	
6410136	008086	1003017031	787.09	
6410137	008087	1003017032	787.09	
6410138	008088	1003017040	680.24	
6410139	008089	1003017110	1444.38	
6410142	008092	1003017205	685.04	
6410143	008093	1003017206	685.04	
6410144	008094	1003017312	619.28	
6410146	008096	1003017323	776.38	
6410147	008097	1003017714	685.04	
6410148	008098	1003019223	722.68	
6410150	008100	1003019404	722.68	
6410151	008101	1003019502	767.85	
6410152	008102	1003019535	653.44	
6410154	008104	1003019612	730.74	
6410156	008106	1003024904	849.85	
6410157	008107	1004005235	994.62	
6410160	008110	1004005401	848.24	
6410161	008111	1004005524	813.12	
6410162	008112	1004006502	813.12	
6410163	008113	1004006616	3137.1	
6410164	008114	1004017610	685.04	
6410165	008115	1004017712	685.04	
6410166	008116	1004017713	685.04	
6410167	008117	1004017908	698.83	
6410168	008118	1004017930	787.09	
6410169	008119	1004018022	730.18	
6410171	008121	1004018217	3642.6	
6410172	008122	1004018305	666.5	
6410173	008123	1004018320	732.36	
6410174	008124	1004018404	3240.49	
6410176	008126	1004018412	1384.35	
6410177	008127	1004018514	688.05	
6410179	008129	1004018707	988.3	
6410180	008130	1004018719	787.09	
6410182	008132	1004018830	852.65	
6410183	008133	1004018841	693.97	
6410184	008134	1004018844	530.35	
6410185	008135	1004019522	722.68	
6410186	008136	1004019623	653.44	
6410187	008137	1004019716	722.68	
6410188	008138	1004019717	729.13	
6410190	008140	1004019818	653.44	
6410191	008141	1004019901	653.44	
6410192	008142	1004019902	653.44	
6410193	008143	1004019918	653.44	
6410194	008144	1004019924	701.07	
6410195	008145	1004019926	674.65	
6410196	008146	1004020101	653.44	
6410197	008147	1004020213	602.96	
6410198	008148	1004020225	653.44	
6410199	008149	1004020309	1642.02	
6410200	008150	1004020310	653.44	
6410201	008151	1004021504	822.49	
6410202	008152	1004021506	822.49	
6410203	008153	1004021526	714.18	
6410204	008154	1004021617	708.07	
6410205	008155	1004025017	877.24	
6410207	008157	1005008813	722.68	
6410209	008159	1005008820	653.44	
6410211	008161	1005009310	754.22	
6410212	008162	1005009404	653.44	
6410215	008165	1005009512	722.68	
6410216	008166	1005009602	653.44	
6410217	008167	1005009610	653.44	
6410219	008169	1005009712	738.76	
6410221	008171	1005009814	732.36	
6410222	008172	1005009821	653.44	
6410223	008173	1005009827	656.58	
6410224	008174	1005010011	722.68	
6410225	008175	1005010013	653.44	
6410226	008176	1005010018	653.44	
6410228	008178	1005010431	653.44	
6410230	008180	1005010515	2169.55	
6410231	008181	1005010638	722.68	
6410234	008184	1005010706	722.68	
6410235	008185	1005010732	722.68	
6410237	008187	1005010738	722.68	
6410239	008189	1005010822	748.44	
6410240	008190	1005010841	653.44	
6410241	008191	1005010842	662.47	
6410242	008192	1005010903	653.44	
6410245	008195	1005011029	653.44	
6410247	008197	1005011117	4305.06	
6410249	008199	1005011303	722.68	
6410251	008201	1005011328	673.75	
6410252	008202	1005011331	653.44	
6410253	008203	1005011334	653.44	
6410254	008204	1005011506	722.68	
6410255	008205	1005011519	6014.15	
6410256	008206	1005011606	711.41	
6410257	008207	1005011714	653.44	
6410258	008208	1005011719	722.68	
6410259	008209	1005012017	722.68	
6410260	008210	1005012021	602.96	
6410261	008211	1005016325	693.97	
6410264	008214	1005019122	688.45	
6410265	008215	1005019309	722.68	
6410266	008216	1005020414	722.68	
6410267	008217	1005020522	653.44	
6410268	008218	1005032321	683.71	
6410269	008219	1005032415	661.98	
6410270	008220	1006008117	714.18	
6410271	008221	1006008127	4698.95	
6410274	008224	1006008210	653.44	
6410275	008225	1006008211	644.97	
6410276	008226	1006008214	653.44	
6410277	008227	1006008215	653.44	
6410279	008229	1006008408	781.75	
6410280	008230	1006008526	722.68	
6410281	008231	1006008604	653.44	
6410282	008232	1006008611	783.86	
6410283	008233	1006008612	722.68	
6410284	008234	1006008801	730.2	
6410286	008236	1006008823	653.44	
6410289	008239	1006008901	722.68	
6410290	008240	1006008902	722.68	
6410292	008242	1006009011	653.44	
6410296	008246	1006009116	653.44	
6410297	008247	1006009129	665.63	
6410298	008248	1006011014	653.44	
6410299	008249	1006011016	688.29	
6410300	008250	1006011017	672.21	
6410301	008251	1006019414	653.44	
6410302	008252	1006019415	653.44	
6410303	008253	1006020406	725.91	
6410305	008255	1006020504	700.67	
6410306	008256	1006020505	950.17	
6410307	008257	1006020527	655.22	
6410308	008258	1006020628	722.68	
6410309	008259	1006020709	653.44	
6410310	008260	1006020720	724.31	
6410313	008263	1006020909	722.68	
6410315	008265	1006021026	722.68	
6410316	008266	1006021102	1844.41	
6410318	008268	1006021116	653.44	
6410320	008270	1006021201	656.58	
6410321	008271	1006021202	653.44	
6410322	008272	1006021204	653.44	
6410323	008273	1006021229	656.58	
6410324	008274	1006021309	653.44	
6410325	008275	1006021317	653.44	
6410326	008276	1006021323	722.68	
6410327	008277	1006021324	722.68	
6410328	008278	1006021545	3460.97	
6410330	008280	1006253607	753.27	
6410331	008281	1006253608	729.13	
6410332	008282	1006253609	661.32	
6410333	008283	1006253703	709.82	
6410337	008287	1006253729	648.24	
6410340	008290	1006253918	649.6	
6410341	008291	1006254012	775.8	
6410342	008292	1006254015	678.51	
6410343	008293	1006254035	712.91	
6410344	008294	1007025134	883.66	
6410346	008296	1007025138	708.07	
6410347	008297	1007025228	653.44	
6410349	008299	1007025433	653.44	
6410351	008301	1007025524	653.44	
6410353	008303	1007025632	722.68	
6410354	008304	1007025701	650.84	
6410356	008306	1007025717	650.84	
6410357	008307	1007025718	653.44	
6410360	008310	1007251911	717.85	
6410361	008311	1007251915	709.82	
6410362	008312	1007252008	678.07	
6410363	008313	1007252015	686.42	
6410364	008314	1007252023	662.61	
6410366	008316	1007252210	775.8	
6410367	008317	1007252221	4105.55	
6410369	008319	1007252614	645.74	
6410370	008320	1007252628	709.82	
6410374	008324	1007256208	714.62	
6410375	008325	1007256218	3993.72	
6410376	008326	1007256315	1121.87	
6410377	008327	1007256332	4168.81	
6410379	008329	1007256603	877.29	
6410380	008330	1007256620	877.29	
6410381	008331	1008252504	645.74	
6410382	008332	1008252505	645.74	
6410383	008333	1008252707	656.95	
6410384	008334	1008252721	678.74	
6410385	008335	1008252813	715.05	
6410386	008336	1008252817	656.95	
6410389	008339	1008252836	639.42	
6410390	008340	1008252910	700.59	
6410391	008341	1008252911	700.59	
6410392	008342	1008252914	656.58	
6410393	008343	1008252919	645.74	
6410394	008344	1008252924	1000.13	
6410395	008345	1008252929	645.74	
6410396	008346	1008253034	709.82	
6410397	008347	1008253126	659.54	
6410398	008348	1008253132	656.95	
6410399	008349	1008253135	737.19	
6410400	008350	1008253140	662.79	
6410401	008351	1008253202	750.05	
6410404	008354	1008253310	822.49	
6410405	008355	1008253317	663.36	
6410406	008356	1008253403	709.82	
6410407	008357	1008253411	654.11	
6410408	008358	1008253521	714.18	
6410409	008359	1008254203	661.56	
6410410	008360	1008254304	709.82	
6410411	008361	1008254316	670.15	
6410412	008362	1008254406	645.74	
6410413	008363	1008254409	645.74	
6410415	008365	1008254524	648.91	
6410418	008368	1008254534	716.26	
6410419	008369	1008254605	711.41	
6410420	008370	1008254606	646.42	
6410423	008373	1008254801	5096.1	
6410424	008374	1008254811	817.66	
6410425	008375	1008254813	828.92	
6410427	008377	1008254914	645.74	
6410428	008378	1008254917	645.74	
6410429	008379	1008254920	612.99	
6410430	008380	1008255003	4487.58	
6410432	008382	1008255007	661.56	
6410433	008383	1008255011	686.64	
6410438	008388	1008255304	645.74	
6410439	008389	1008255309	709.82	
6410443	008393	1008255701	785.45	
6410445	008395	1008255710	658.41	
6410446	008396	1008255723	667.43	
6410447	008397	1008255725	785.45	
6410448	008398	1008255904	650.78	
6410450	008400	1011001030	1809.71	
6410451	008401	1094003500	954.71	
6410452	008402	1112010590	4951.51	
6410453	008403	1114031405	4835.95	
6410454	008404	1114070065	5605.34	
6410455	008405	1114080186	7961.86	
6410456	008406	1114080206	2718.57	
6410457	008407	1116010418	4177.23	
6410459	008409	1116030040	42768.99	
6410460	008410	1116030060	43857.94	
6410461	008411	1116040960	6633.45	
6410462	008412	1116061502	8974.42	
6410464	008414	1116070131	2348.7	
6410465	008415	1116070132	2319.54	
6410466	008416	1116070134	2296.26	
6410467	008417	1116070135	2319.54	
6410468	008418	1116070136	2352.78	
6410469	008419	1116070137	6078	
6410470	008420	1116070162	5428.85	
6410471	008421	1116070199	4200.94	
6410472	008422	1116070216	6540.92	
6410475	008425	1117237806	811.24	
6410477	008427	1117237850	857.9	
6410479	008429	1117238108	683.69	
6410480	008430	1117238203	663.81	
6410481	008431	1117238420	666.97	
6410482	008432	1117238515	4417.81	
6410483	008433	1117238524	664.72	
6410484	008434	1117238604	688.92	
6410485	008435	1117238703	733.96	
6410486	008436	1117238810	659.6	
6410487	008437	1117239004	687.72	
6410488	008438	1117239108	1707.14	
6410489	008439	1117239204	733.96	
6410490	008440	1117239213	696.47	
6410491	008441	1117239301	827.75	
6410492	008442	1117239314	730.74	
6410493	008443	1117239403	649.46	
6410494	008444	1117239411	649.46	
6410495	008445	1117239414	3722.64	
6410496	008446	1117239415	2202.95	
6410498	008448	1117239527	707.66	
6410499	008449	1117239531	772.59	
6410500	008450	1117239533	678.93	
6410501	008451	1117239544	689.1	
6410502	008452	1117239620	733.96	
6410503	008453	1117239621	774.21	
6410504	008454	1117239710	685.6	
6410508	008458	1118165008	658.18	
6410509	008459	1118165103	733.96	
6410510	008460	1118165111	748.44	
6410511	008461	1118165204	661.8	
6410512	008462	1118165304	738.76	
6410514	008464	1118165501	663.36	
6410515	008465	1118165601	679.44	
6410516	008466	1118165701	666.72	
6410517	008467	1118165716	654.25	
6410519	008469	1118165911	649.46	
6410521	008471	1118165914	3303.51	
6410522	008472	1118166011	1091.86	
6410523	008473	1118166116	651.49	
6410525	008475	1118166302	4097.52	
6410527	008477	1118166320	787.9	
6410529	008479	1118166405	650.81	
6410530	008480	1118166406	650.81	
6410531	008481	1118166507	658.42	
6410532	008482	1118166603	743.61	
6410535	008485	1118168312	733.96	
6410536	008486	1118168314	670.26	
6410537	008487	1118168503	769.36	
6410539	008489	1118168533	771	
6410540	008490	1118168534	746.85	
6410541	008491	1118168535	774.21	
6410542	008492	1118168628	652.17	
6410543	008493	1118168630	652.17	
6410544	008494	1118168634	676.78	
6410545	008495	1118168706	665.72	
6410546	008496	1118168707	665.72	
6410548	008498	1118168737	2267.57	
6410549	008499	1118168808	738.76	
6410550	008500	1118168901	669.68	
6410551	008501	1119240520	695.43	
6410552	008502	1119240701	759.71	
6410553	008503	1119240807	687.72	
6410554	008504	1119240916	679.44	
6410555	008505	1119241011	2735.21	
6410556	008506	1119241013	715.29	
6410558	008508	1119241215	737.19	
6410559	008509	1119241504	654.56	
6410560	008510	1119241601	4472.34	
6410563	008513	1119241703	637.31	
6410564	008514	1119241801	667.06	
6410565	008515	1119241807	780.11	
6410566	008516	1119241808	780.11	
6410571	008521	1119242105	774.21	
6410572	008522	1119242109	661.8	
6410573	008523	1119242308	661.8	
6410574	008524	1119242313	677.6	
6410576	008526	1119242717	661.8	
6410577	008527	1119242802	659.6	
6410579	008529	1119242812	673.19	
6410581	008531	1119242906	654.25	
6410582	008532	1119242925	630.14	
6410583	008533	1119243006	679.05	
6410584	008534	1119243104	880.43	
6410586	008536	1119243108	666.53	
6410589	008539	1119243127	804.78	
6410592	008542	1119243620	766.17	
6410593	008543	1119243712	707.17	
6410594	008544	1120155201	670.37	
6410595	008545	1120155202	666.97	
6410596	008546	1120155215	738.76	
6410598	008548	1120155311	746.85	
6410599	008549	1120155410	661.8	
6410603	008553	1120155517	773.95	
6410604	008554	1120155518	773.95	
6410605	008555	1120155610	690.93	
6410606	008556	1120155715	650.81	
6410607	008557	1120155910	780.62	
6410608	008558	1120155920	730.74	
