AdvNum,Parcel,Face Amount
0002706,041024904000100040,58.34
0002707,041024904000100090,50.51
0002708,041024904000100100,50.51
0002709,041024904000100110,50.97
0002710,041024904000100140,58.34
0002711,041024904000100150,58.34
0002712,041024904000100240,64.1
0002715,041024904000500030,120.39
0002717,041024904000600420,64.1
0002718,041024904000700140,121.65
0002719,041024904000700230,52.38
0002720,041024904000700240,52.38
0002721,041024904000700250,52.84
0002722,041024904000700260,102.43
0002724,041024904000700460,133.07
0002726,041024904000800190,115.94
0002727,041024904000800220,102.43
0002728,041024904000800240,58.34
0002729,041024904000800250,58.34
0002730,041024904000800260,58.34
0002731,041024904000800270,58.34
0002732,041024904000800360,60.21
0002733,041024904000800370,60.21
0002734,041024904000900010,64.1
0002735,041024904000900070,56.34
0002736,041024904000900200,102.43
0002738,041024904000900300,114.61
0002739,041024904000900340,37.17
0002740,041024904000900350,37.17
0002741,041024904001000270,104.66
0002755,041024904501000030,56.67
0002756,041024904501000040,56.67
0002757,041024904501000050,56.67
0002758,041024904501000060,56.67
0002759,041024904501000070,56.67
0002760,041024904501000080,56.67
0002761,041024904501000170,56.67
0002762,041024904501000180,56.67
0002763,041024904501000230,103.25
0002818,041227000001600010,57.55
0002821,041227000003500010,53.35
0002830,041227000005700000,104.46
0002833,041227000006800001,29.91
0002837,050923000000400000,26.26
0002842,051024418413000090,103.86
0002843,051024418415400020,142.67
0002844,051024421402600070,106.52
0002845,051024421402600160,106.52
0002846,051024421402600170,106.52
0002847,051024421402700020,149.17
0002848,051024421402700060,487.98
0002849,051024421402800190,107.89
0002850,051024492500100110,64.1
0002851,051024492500100150,60.75
0002852,051024492500100160,60.75
0002853,051024492500100330,60.21
0002854,051024492500100350,60.21
0002855,051024492500100560,60.21
0002856,051024492500100570,60.21
0002858,051024492500100670,60.59
0002859,051024492500100680,60.59
0002860,051024492500100690,60.59
0002861,051024492500100700,61.69
0002863,051024492500200070,37.17
0002864,051024492500200080,37.17
0002865,051024492500200090,60.21
0002866,051024492500200100,60.21
0002867,051024492500200110,37.17
0002868,051024492500200120,37.17
0002869,051024492500200190,102.43
0002870,051024492500200270,117.98
0002871,051024492500200410,37.17
0002872,051024492500200420,37.17
0002873,051024492500200450,64.1
0002874,051024492500300070,52.38
0002875,051024492500300080,52.38
0002876,051024492500300090,52.84
0002878,051024492500300390,179.24
0002879,051024492500300470,60.21
0002880,051024492500300480,60.21
0002881,051024492500300510,60.21
0002882,051024492500300520,60.21
0002883,051024492500400010,119.23
0002885,051024492500400110,59.43
0002886,051024492500400120,59.43
0002887,051024492500400130,59.43
0002888,051024492500400140,59.43
0002889,051024492500400170,59.43
0002890,051024492500400180,59.43
0002891,051024492500400190,100.87
0002892,051024492500400230,100.87
0002893,051024492500400250,65.97
0002894,051024492500400260,65.55
0002895,051024492500400310,59.77
0002896,051024492500400320,59.77
0002897,051024492500500070,59.77
0002898,051024492500500080,59.77
0002899,051024492500500090,41.05
0002900,051024492500500100,41.05
0002901,051024492500500110,41.05
0002902,051024492500500120,41.05
0002903,051024492500500130,41.05
0002904,051024492500500140,41.05
0002905,051024492500500190,36.73
0002906,051024492500500200,59.77
0002907,051024492500500210,59.77
0002908,051024492500500290,101.64
0002909,051024492500500350,51.94
0002910,051024492500500360,51.94
0002911,051024492500500370,52.4
0002913,051024492500600110,59.77
0002914,051024492500600120,59.77
0002915,051024492500600130,59.77
0002916,051024492500600140,59.77
0002917,051024492500600150,36.73
0002918,051024492500600250,43.83
0002919,051024492500600300,59.77
0002920,051024492500600310,59.77
0002921,051024492500600320,59.77
0002922,051024492500600330,59.77
0002923,051024492500600350,59.77
0002924,051024492500600490,59.77
0002925,051024492500600500,59.77
0002926,051024492500600510,59.77
0002927,051024492500600520,59.77
0002928,051024492500700010,52.38
0002929,051024492500700020,52.38
0002930,051024492500700030,52.84
0002931,051024492500700100,60.21
0002932,051024492500700110,60.21
0002933,051024492500700120,60.21
0002934,051024492500700130,60.21
0002935,051024492500700190,60.21
0002936,051024492500700200,60.21
0002937,051024492500700310,60.21
0002938,051024492500700320,60.21
0002939,051024492500700380,102.43
0002940,051024492500700400,60.21
0002941,051024492500700410,60.21
0002942,051024492500700420,60.21
0002943,051024492500700430,60.21
0002944,051024492500700500,37.17
0002945,051024492500800010,60.21
0002946,051024492500800020,60.21
0002947,051024492500800030,60.21
0002948,051024492500800040,60.21
0002949,051024492700100110,60.75
0002950,051024492700100120,60.75
0002951,051024492700100130,60.75
0002952,051024492700100140,60.75
0002953,051024492700100150,60.75
0002954,051024492700100160,60.75
0002955,051024492700100170,60.75
0002956,051024492700100180,60.75
0002957,051024492700100210,60.75
0002958,051024492700100220,60.75
0002959,051024492700100230,60.75
0002960,051024492700100240,60.75
0002961,051024492700100250,60.75
0002962,051024492700100260,60.75
0002963,051024492700100270,60.75
0002964,051024492700100280,60.75
0002965,051024492700200050,60.75
0002966,051024492700200060,60.75
0002967,051024492700200070,60.75
0002968,051024492700200080,60.75
0002972,051024492700200270,37.71
0002973,051024492700200300,60.75
0002974,051024492700200310,60.75
0002975,051024492700200320,60.75
0002976,051024492700200330,60.75
0002977,051024492700200340,60.75
0002978,051024492700200350,60.75
0002979,051024492700200470,60.75
0002980,051024492700200600,52.91
0002981,051024492700200610,52.91
0002982,051024492700200620,53.37
0002983,051024492700400470,91.8
0002984,051024492700400510,91.8
0002985,051024492700500060,103.68
0002986,051024492700500160,103.68
0002987,051024492700500180,87.77
0002988,051024492700500480,87.77
0002989,051024492700500500,87.77
0002990,051024492700500520,103.68
0002991,051024492700500560,103.68
0002992,051024492700600080,91.8
0002993,051024492700600120,103.68
0002994,051024492700600140,91.8
0002995,051024492700600160,91.8
0002996,051024492700600260,37.54
0002997,051024492700600410,52.76
0002998,051024492700600420,52.76
0002999,051024492700600430,53.21
0003000,051024492700600440,103.25
0003001,051024492700600460,103.25
0003002,051024492700600500,103.25
0003004,051024492700700200,118.96
0003005,051024492700700240,91.44
0003006,051024492700700440,91.44
0003008,051024492700700520,103.25
0003009,051024492700700540,91.44
0003010,051024492700700560,118.96
0003011,051024492700800030,87.53
0003012,051024492700800150,87.53
0003013,051024492700800170,103.25
0003015,051024492700800360,56.67
0003016,051024492700800370,56.67
0003017,051024492700800380,60.59
0003018,051024492700800390,60.59
0003019,051024492700800400,60.59
0003020,051024492700800410,60.59
0003021,051024492700800420,60.59
0003022,051024492700800430,60.59
0003025,051024492700800540,60.59
0003026,051024492700800550,60.59
0003027,051024492700900060,95.46
0003029,051024492700900390,60.59
0003030,051024492700900400,60.59
0003031,051024492700900410,60.59
0003032,051024492700900420,60.59
0003033,051024492700900430,60.59
0003034,051024492700900440,60.59
0003035,051024492700900450,52.76
0003036,051024492700900460,52.76
0003037,051024492700900470,53.21
0003038,051024492800100030,56.86
0003039,051024492800100040,56.86
0003040,051024492800100170,56.86
0003041,051024492800100180,56.86
0003042,051024492800100350,59.77
0003043,051024492800100360,59.77
0003044,051024492800100370,59.77
0003045,051024492800100380,59.77
0003046,051024492800100770,102.43
0003047,051024492800100790,60.21
0003048,051024492800100800,60.21
0003049,051024492800100810,60.21
0003050,051024492800100820,60.21
0003051,051024492800100830,60.21
0003052,051024492800100840,60.21
0003053,051024492800100870,60.21
0003054,051024492800100880,60.21
0003055,051024492800100890,60.21
0003056,051024492800100900,60.21
0003057,051024492800100910,60.21
0003058,051024492800100920,60.59
0003059,051024492800100930,60.59
0003060,051024492800100940,60.59
0003061,051024492800200120,56.86
0003062,051024492800200130,56.86
0003063,051024492800200140,56.86
0003064,051024492800200150,56.86
0003065,051024492800200410,52.91
0003066,051024492800200420,52.91
0003067,051024492800200430,53.37
0003068,051024492800300030,60.21
0003069,051024492800300090,103.68
0003070,051024492800300150,37.71
0003071,051024492800300160,37.71
0003072,051024492800300170,60.75
0003073,051024492800300180,60.75
0003074,051024492800300340,60.21
0003075,051024492800300350,60.21
0003076,051024492800300430,56.86
0003077,051024492800300440,56.86
0003078,051024492800300450,41.05
0003079,051024492800300460,41.05
0003080,051024492800300470,56.86
0003081,051024492800300480,56.86
0003082,051024492800400120,60.75
0003085,051024492800400280,60.75
0003086,051024492800400290,60.75
0003087,051024492800400300,52.38
0003088,051024492800400310,52.38
0003089,051024492800400320,52.84
0003090,051024492800400400,60.75
0003091,051024492800400410,60.75
0003092,051024492800400420,60.75
0003093,051024492800400430,60.75
0003094,051024492800400440,60.75
0003095,051024492800400450,60.75
0003096,051024492800400460,52.91
0003097,051024492800400470,52.91
0003098,051024492800400480,53.37
0003099,051024492800500070,60.75
0003100,051024492800500080,60.75
0003101,051024492800500180,56.86
0003102,051024492800500190,56.86
0003103,051024492800500200,56.86
0003104,051024492800500210,56.86
0003105,051024492800500220,60.75
0003106,051024492800500230,60.75
0003107,051024492800500240,60.75
0003108,051024492800500250,60.75
0003109,051024492800500260,60.75
0003110,051024492800500270,60.75
0003111,051024492800500280,60.75
0003112,051024492800500290,60.75
0003113,051024492800500300,60.21
0003114,051024492800500310,60.21
0003115,051024492800500320,60.21
0003116,051024492800500330,60.21
0003117,051024492800500340,60.21
0003118,051024492800500350,60.21
0003119,051024492800500380,52.91
0003120,051024492800500390,52.91
0003121,051024492800500400,53.37
0003122,051024492800500410,60.75
0003123,051024492800500420,60.75
0003124,051024492800500440,60.75
0003125,051024492800500470,60.75
0003126,051024492800500480,60.75
0003127,051024492800500570,60.75
0003128,051024492800500580,60.75
0003129,051024492800600090,52.76
0003130,051024492800600100,52.76
0003131,051024492800600110,53.21
0003132,051024492800600120,60.59
0003133,051024492800600130,60.59
0003134,051024492800600140,60.59
0003135,051024492800600150,60.59
0003136,051024492800600160,60.59
0003137,051024492800600170,60.59
0003138,051024492800600250,103.25
0003139,051024492800600310,103.25
0003140,051024492800600440,56.67
0003141,051024492800600450,56.67
0003142,051024492800600480,56.67
0003143,051024492800600490,56.67
0003144,051024492800600500,56.67
0003145,051024492800600510,60.59
0003146,051024492800600540,122.86
0003147,051024492800700130,103.25
0003148,051024492800700230,87.53
0003149,051024492800700250,91.44
0003150,051024492800700330,103.25
0003151,051024492800700350,103.25
0003152,051024492800700410,54.69
0003153,051024492800700420,54.69
0003154,051024492800700430,54.69
0003155,051024492800700440,54.69
0003156,051024492800800170,60.59
0003157,051024492800800180,60.59
0003158,051024492800800190,60.59
0003159,051024492800800200,60.59
0003160,051024492800800250,60.59
0003161,051024492800800260,60.59
0003162,051024492800800350,54.69
0003163,051024492800800360,54.69
0003164,051024492800800380,54.69
0003165,051024492800800400,31.65
0003166,051024492800800410,54.69
0003167,051024492800800420,54.69
0003168,051024492800800430,54.69
0003169,051024492800800440,54.69
0003170,051024492800800450,54.69
0003171,051024492800800460,54.69
0003172,051024492800800490,54.69
0003173,051024492800800500,54.69
0003174,051024492800800510,46.85
0003175,051024492800800520,46.85
0003176,051024492800800530,47.32
0003177,051024492800900210,60.59
0003178,051024492800900220,60.59
0003179,051024492800900230,60.59
0003180,051024492800900240,60.59
0003181,051024492800900370,37.54
0003182,051024492800900380,60.59
0003183,051024492800900390,60.59
0003184,051024492800900400,37.54
0003191,051024493000100010,83.75
0003192,051024493000100030,41.05
0003193,051024493000100040,41.05
0003194,051024493000100050,41.05
0003195,051024493000100060,41.05
0003196,051024493000100070,41.05
0003197,051024493000100080,41.05
0003198,051024493000100090,41.05
0003199,051024493000100100,41.05
0003200,051024493000100110,41.05
0003201,051024493000100120,41.05
0003202,051024493000100130,41.05
0003203,051024493000100140,41.05
0003204,051024493000100150,41.05
0003205,051024493000100160,41.05
0003206,051024493000100170,41.05
0003207,051024493000100180,41.05
0003208,051024493000100190,41.05
0003209,051024493000100200,41.05
0003210,051024493000100210,41.05
0003211,051024493000100220,41.05
0003212,051024493000100230,41.05
0003213,051024493000100240,41.05
0003214,051024493000100250,41.05
0003215,051024493000100260,41.05
0003216,051024493000100270,41.05
0003217,051024493000100280,41.05
0003218,051024493000100440,64.1
0003219,051024493000200010,50.68
0003220,051024493000200020,45.2
0003221,051024493000200030,45.2
0003222,051024493000200040,50.68
0003223,051024493000200050,41.05
0003224,051024493000200060,41.05
0003225,051024493000200250,37.17
0003226,051024493000200280,37.17
0003227,051024493000200290,70.42
0003228,051024493000200300,65.55
0003229,051024493000200310,65.55
0003230,051024493000200320,70.42
0003231,051024493000200330,60.21
0003232,051024493000200340,60.21
0003233,051024493000200350,37.17
0003234,051024493000200440,60.21
0003235,051024493000200450,60.21
0003236,051024493000200460,60.21
0003237,051024493000200470,60.21
0003238,051024493000200480,60.21
0003239,051024493000200490,60.21
0003240,051024493000200510,60.21
0003241,051024493000200520,60.21
0003242,051024493000200530,60.21
0003243,051024493000200540,52.38
0003244,051024493000200550,52.38
0003245,051024493000200560,52.84
0003246,051024493000300010,69.83
0003247,051024493000300020,65.01
0003248,051024493000300030,65.01
0003249,051024493000300040,69.83
0003250,051024493000300050,60.21
0003251,051024493000300060,60.21
0003252,051024493000300070,60.21
0003253,051024493000300080,60.21
0003254,051024493000300090,60.21
0003255,051024493000300100,60.21
0003256,051024493000300110,60.21
0003257,051024493000300120,60.21
0003258,051024493000300130,60.21
0003259,051024493000300140,60.21
0003260,051024493000300200,37.17
0003261,051024493000300220,50.53
0003262,051024493000300230,50.53
0003263,051024493000300240,50.53
0003264,051024493000300270,60.21
0003265,051024493000300330,60.21
0003266,051024493000300340,60.21
0003267,051024493000300370,60.21
0003268,051024493000300380,60.21
0003269,051024493000300390,60.21
0003270,051024493000300400,60.21
0003271,051024493000300410,60.21
0003272,051024493000300420,60.21
0003273,051024493000300430,60.21
0003274,051024493000300440,60.21
0003275,051024493000300450,60.21
0003276,051024493000300460,60.21
0003277,051024493000300470,60.21
0003278,051024493000300480,60.21
0003279,051024493000300490,60.21
0003280,051024493000300500,60.21
0003281,051024493000300510,60.21
0003282,051024493000300520,60.21
0003283,051024493000300530,60.21
0003284,051024493000300540,60.21
0003285,051024493000300560,60.21
0003286,051024493000400010,67.3
0003287,051024493000400020,65.01
0003288,051024493000400050,59.43
0003289,051024493000400060,59.43
0003290,051024493000400070,59.43
0003291,051024493000400080,59.43
0003292,051024493000400090,59.43
0003293,051024493000400100,59.43
0003294,051024493000400110,59.43
0003295,051024493000400120,59.43
0003296,051024493000400130,59.43
0003297,051024493000400140,59.43
0003298,051024493000400150,59.43
0003299,051024493000400160,59.43
0003300,051024493000400170,59.43
0003301,051024493000400180,59.43
0003302,051024493000400190,59.43
0003303,051024493000400200,59.43
0003304,051024493000400210,59.43
0003305,051024493000400220,59.43
0003306,051024493000400230,59.43
0003307,051024493000400240,59.43
0003308,051024493000400250,59.43
0003309,051024493000400260,59.43
0003310,051024493000400320,90.36
0003311,051024493000400330,59.77
0003312,051024493000400340,59.77
0003313,051024493000400370,59.77
0003314,051024493000400380,59.77
0003315,051024493000400390,59.77
0003316,051024493000400400,59.77
0003317,051024493000400410,59.77
0003318,051024493000400420,59.77
0003319,051024493000400450,59.77
0003320,051024493000400460,59.77
0003321,051024493000400470,59.77
0003322,051024493000400480,59.77
0003323,051024493000400490,59.77
0003324,051024493000400500,59.77
0003326,051024493000400530,59.77
0003327,051024493000400540,59.77
0003328,051024493000500100,59.77
0003329,051024493000500110,59.77
0003330,051024493000500120,36.73
0003331,051024493000500140,59.77
0003332,051024493000500150,59.77
0003333,051024493000500160,101.64
0003334,051024493000500220,41.05
0003335,051024493000500230,41.05
0003336,051024493000500240,59.77
0003337,051024493000500250,59.77
0003338,051024493000500260,59.77
0003339,051024493000500270,59.77
0003341,051024493000500350,101.64
0003342,051024493000500380,36.73
0003343,051024493000500430,59.77
0003344,051024493000500440,59.77
0003346,051024493000500490,36.73
0003347,051024493000500500,59.77
0003348,051024493000500510,59.77
0003349,051024493000500520,59.77
0003350,051024493000500530,59.77
0003351,051024493000500540,51.94
0003352,051024493000500550,51.94
0003353,051024493000500560,52.4
0003354,051024493000600090,59.77
0003355,051024493000600100,59.77
0003356,051024493000600110,59.77
0003357,051024493000600120,59.77
0003359,051024493000600150,59.77
0003360,051024493000600160,59.77
0003361,051024493000600230,59.77
0003362,051024493000600240,59.77
0003363,051024493000600250,33.02
0003364,051024493000600260,33.02
0003365,051024493000600330,59.77
0003366,051024493000600340,59.77
0003367,051024493000600350,59.77
0003368,051024493000600360,59.77
0003369,051024493000600450,59.77
0003370,051024493000600460,59.77
0003371,051024493000600470,59.77
0003372,051024493000600480,59.77
0003373,051024493000700090,60.21
0003374,051024493000700110,60.21
0003375,051024493000700120,60.21
0003376,051024493000700130,60.21
0003377,051024493000700140,60.21
0003378,051024493000700150,60.21
0003379,051024493000700160,60.21
0003381,051024493000700210,60.21
0003382,051024493000700220,60.21
0003383,051024493000700230,60.21
0003384,051024493000700240,60.21
0003385,051024493000700250,60.21
0003386,051024493000700260,60.21
0003387,051024493000700270,60.21
0003388,051024493000700280,60.21
0003389,051024493000700330,37.17
0003390,051024493000700430,60.21
0003391,051024493000700440,60.21
0003392,051024493000700450,60.21
0003393,051024493000700460,60.21
0003394,051024493000700490,60.21
0003395,051024493000700500,60.21
0003396,051024493000700510,60.21
0003397,051024493000700520,60.21
0003398,051024493000700530,60.21
0003399,051024493000700540,60.21
0003400,051024493000800030,60.21
0003401,051024493000800040,60.21
0003402,051024493000800110,37.17
0003403,051024493000800120,37.17
0003404,051024493000800150,60.21
0003405,051024493000800160,60.21
0003406,051024493000800250,60.21
0003407,051024493000800260,60.21
0003408,051024493000800270,116.84
0003409,051024493000900210,60.21
0003410,051024493000900220,60.21
0003411,051024494000200010,60.75
0003412,051024494000200020,60.75
0003413,051024494000200050,89.47
0003414,051024494000200200,60.75
0003415,051024494000200210,60.75
0003416,051024494000200220,60.75
0003417,051024494000300010,88.31
0003418,051024494000300020,52.91
0003419,051024494000300030,52.91
0003420,051024494000300040,53.37
0003424,051024494000300210,60.75
0003425,051024494000300220,60.75
0003426,051024494000300270,60.75
0003427,051024494000300280,60.75
0003428,051024494000300410,60.75
0003429,051024494000300420,60.75
0003432,051024494000300610,60.75
0003433,051024494000300620,65.26
0003434,051024494000400240,27.85
0003437,051024494000400310,60.75
0003438,051024494000400320,60.75
0003439,051024494000400330,60.75
0003440,051024494000400340,60.75
0003442,051024494000500190,60.75
0003443,051024494000500200,60.75
0003444,051024494000500210,60.75
0003445,051024494000500220,60.75
0003448,051024494000500270,60.75
0003449,051024494000500280,60.75
0003450,051024494000500290,60.75
0003451,051024494000500300,60.75
0003452,051024494000500310,60.75
0003453,051024494000500320,60.75
0003454,051024494000500330,60.75
0003455,051024494000500340,60.75
0003456,051024494000500350,103.68
0003457,051024494000500370,37.71
0003458,051024494000500390,60.75
0003459,051024494000500400,60.75
0003460,051024494000500410,60.75
0003461,051024494000500420,60.75
0003462,051024494000500590,60.75
0003463,051024494000500600,60.75
0003464,051024494000500610,60.75
0003465,051024494000500620,65.26
0003466,051024494000600030,60.75
0003467,051024494000600040,60.75
0003468,051024494000600090,60.75
0003469,051024494000600100,60.75
0003470,051024494000600110,60.75
0003471,051024494000600120,60.75
0003472,051024494000600150,60.75
0003473,051024494000600160,60.75
0003474,051024494000600190,60.75
0003475,051024494000600200,60.75
0003476,051024494000600210,60.75
0003477,051024494000600220,60.75
0003478,051024494000600230,56.86
0003479,051024494000600240,56.86
0003480,051024494000600250,103.68
0003481,051024494000600370,60.75
0003482,051024494000600380,60.75
0003485,051024494000600410,60.75
0003486,051024494000600420,60.75
0003487,051024494000600430,60.75
0003488,051024494000600440,60.75
0003489,051024494000600450,60.75
0003490,051024494000600460,60.75
0003491,051024494000600470,60.75
0003492,051024494000600480,60.75
0003493,051024494000600590,60.75
0003494,051024494000600600,60.75
0003499,051024494000700070,60.59
0003500,051024494000700080,60.59
0003501,051024494000700150,60.59
0003502,051024494000700160,60.59
0003503,051024494000700170,60.59
0003504,051024494000700180,60.59
0003505,051024494000700190,60.59
0003506,051024494000700200,60.59
0003507,051024494000700210,60.59
0003508,051024494000700220,60.59
0003509,051024494000700250,60.59
0003510,051024494000700260,60.59
0003511,051024494000700270,60.59
0003512,051024494000700280,60.59
0003513,051024494000700290,101.21
0003517,051024494000700350,60.59
0003518,051024494000700360,60.59
0003519,051024494000700370,60.59
0003520,051024494000700380,60.59
0003521,051024494000700400,60.59
0003522,051024494000700450,60.59
0003523,051024494000700460,60.59
0003524,051024494000700470,60.59
0003525,051024494000700480,60.59
0003526,051024494000700490,60.59
0003527,051024494000700500,60.59
0003528,051024494000700510,60.59
0003529,051024494000700520,60.59
0003530,051024494000700570,60.59
0003531,051024494000700580,60.59
0003532,051024494000800010,65.01
0003533,051024494000800020,60.59
0003534,051024494000800030,60.59
0003535,051024494000800040,60.59
0003536,051024494000800050,60.59
0003537,051024494000800060,60.59
0003538,051024494000800070,60.59
0003539,051024494000800080,60.59
0003540,051024494000800090,60.59
0003541,051024494000800100,60.59
0003542,051024494000800110,60.59
0003543,051024494000800120,60.59
0003544,051024494000800130,60.59
0003545,051024494000800140,60.59
0003546,051024494000800150,60.59
0003547,051024494000800160,60.59
0003548,051024494000800170,60.59
0003549,051024494000800180,60.59
0003552,051024494000800270,60.59
0003553,051024494000800280,60.59
0003554,051024494000800300,101.21
0003555,051024494000800320,105.92
0003556,051024494000800330,60.59
0003557,051024494000800340,60.59
0003558,051024494000800350,60.59
0003559,051024494000800360,60.59
0003560,051024494000800430,60.59
0003561,051024494000800440,60.59
0003562,051024494000800450,60.59
0003563,051024494000800460,60.59
0003564,051024494000800470,60.59
0003565,051024494000800480,60.59
0003566,051024494000800590,37.54
0003567,051024494000800600,88.06
0003568,051024494000900010,88.06
0003569,051024494000900020,37.54
0003570,051024494000900260,60.59
0003571,051024494000900310,103.68
0003572,051024494000900390,37.54
0003573,051024494000900450,60.59
0003574,051024494000900460,60.59
0003575,051024494000900470,60.59
0003576,051024494000900480,60.59
0003577,051024494000900490,60.59
0003578,051024494000900500,60.59
0003581,051024494000900530,60.59
0003582,051024494000900540,52.76
0003583,051024494000900550,52.76
0003584,051024494000900560,53.21
0003585,051024494000900570,60.59
0003586,051024494000900580,60.59
0003587,051024494000900590,60.59
0003588,051024494000900600,65.01
0003589,051024494001000010,65.01
0003590,051024494001000020,60.59
0003591,051024494001000030,60.59
0003592,051024494001000040,60.59
0003593,051024494001000050,60.59
0003594,051024494001000060,60.59
0003595,051024494001000070,60.59
0003596,051024494001000080,60.59
0003597,051024494001000090,60.59
0003598,051024494001000100,60.59
0003599,051024494001000130,60.59
0003600,051024494001000140,60.59
0003601,051024494001000150,60.59
0003602,051024494001000160,60.59
0003603,051024494001000250,60.59
0003604,051024494001000260,60.59
0003605,051024494001000270,60.59
0003606,051024494001000280,60.59
0003607,051024494001000290,101.21
0003608,051024494001000300,101.21
0003609,051024494001000320,103.68
0003610,051024494001000330,60.59
0003611,051024494001000340,60.59
0003612,051024494001000350,60.59
0003613,051024494001000360,60.59
0003614,051024494001000370,60.59
0003615,051024494001000380,60.59
0003616,051024494001000430,60.59
0003617,051024494001000440,60.59
0003618,051024494001000450,60.59
0003619,051024494001000460,60.59
0003620,051024494001000470,60.59
0003621,051024494001000480,60.59
0003622,051024494001000510,60.59
0003623,051024494001000520,60.59
0003628,051024494001000590,60.59
0003629,051024494001000600,65.01
0003630,051024904500100070,60.75
0003631,051024904500100080,60.75
0003632,051024904500100150,37.71
0003633,051024904500100160,60.75
0003635,051024904500100180,52.91
0003636,051024904500100190,52.91
0003637,051024904500100200,53.37
0003638,051024904500100210,60.75
0003639,051024904500100220,60.75
0003640,051024904500100230,60.75
0003641,051024904500100240,60.75
0003642,051024904500200010,59.43
0003643,051024904500200020,59.43
0003644,051024904500200030,59.43
0003645,051024904500200040,59.43
0003646,051024904500200050,59.43
0003647,051024904500200060,59.43
0003649,051024904500200310,60.59
0003650,051024904500200320,60.59
0003653,051024904500200590,60.75
0003654,051024904500200600,60.75
0003655,051024904500300010,59.43
0003656,051024904500300020,59.43
0003657,051024904500300030,36.39
0003658,051024904500300040,36.39
0003660,051024904500300100,60.75
0003661,051024904500300110,60.75
0003662,051024904500300120,60.75
0003663,051024904500300130,60.75
0003664,051024904500300140,60.75
0003665,051024904500300150,60.75
0003666,051024904500300160,60.75
0003667,051024904500300170,60.75
0003668,051024904500300180,60.75
0003669,051024904500300190,60.75
0003670,051024904500300200,60.75
0003671,051024904500300290,60.75
0003672,051024904500300300,60.75
0003674,051024904500300370,60.75
0003675,051024904500300380,60.75
0003676,051024904500300390,60.75
0003677,051024904500300400,60.75
0003679,051024904500300420,60.75
0003680,051024904500300450,60.75
0003681,051024904500300460,60.75
0003682,051024904500300470,60.75
0003683,051024904500300480,60.75
0003684,051024904500300490,103.68
0003685,051024904500300510,37.71
0003686,051024904500300520,37.71
0003687,051024904500300550,60.75
0003688,051024904500300560,60.75
0003689,051024904500300570,60.75
0003690,051024904500300580,60.75
0003695,051024904500400150,60.75
0003696,051024904500400160,60.75
0003699,051024904500400250,60.75
0003700,051024904500400260,60.75
0003701,051024904500400270,60.75
0003702,051024904500400280,60.75
0003703,051024904500400330,60.59
0003704,051024904500400340,60.59
0003705,051024904500400350,60.59
0003706,051024904500400360,60.59
0003707,051024904500400390,60.75
0003708,051024904500400400,60.75
0003709,051024904500400410,60.75
0003710,051024904500400420,60.75
0003712,051024904500400530,60.75
0003713,051024904500400540,60.75
0003714,051024904500400550,60.75
0003715,051024904500400560,60.75
0003716,051024904500400570,60.75
0003717,051024904500400580,60.75
0003718,051024904500500010,59.43
0003719,051024904500500020,59.43
0003720,051024904500500030,59.43
0003721,051024904500500040,59.43
0003722,051024904500500050,59.43
0003723,051024904500500060,59.43
0003724,051024904500500230,60.75
0003725,051024904500500240,60.75
0003726,051024904500500250,60.75
0003727,051024904500500260,60.75
0003728,051024904500500390,60.75
0003729,051024904500500400,60.75
0003730,051024904500500410,60.75
0003731,051024904500500420,60.75
0003732,051024904500500430,60.75
0003733,051024904500500440,60.75
0003734,051024904500500450,60.75
0003735,051024904500500460,60.75
0003736,051024904500500470,60.75
0003737,051024904500500480,60.75
0003738,051024904500500490,60.75
0003739,051024904500500500,60.75
0003740,051024904500500590,60.75
0003741,051024904500500600,60.75
0003744,051024904500600050,60.59
0003745,051024904500600060,60.59
0003746,051024904500600070,60.59
0003747,051024904500600080,60.59
0003748,051024904500600090,60.59
0003749,051024904500600100,60.59
0003750,051024904500600110,60.59
0003751,051024904500600120,60.59
0003752,051024904500600130,60.59
0003753,051024904500600140,60.59
0003754,051024904500600150,105.35
0003756,051024904500600190,60.59
0003757,051024904500600200,60.59
0003758,051024904500600220,60.59
0003759,051024904500600230,60.59
0003760,051024904500600240,60.59
0003761,051024904500600250,60.59
0003762,051024904500600260,60.59
0003763,051024904500600270,60.59
0003764,051024904500600280,60.59
0003765,051024904500600290,100.87
0003766,051024904500600340,60.59
0003767,051024904500600350,60.59
0003768,051024904500600360,60.59
0003769,051024904500600370,60.59
0003770,051024904500600380,60.59
0003771,051024904500600390,60.59
0003772,051024904500600400,60.59
0003774,051024904500600470,56.67
0003775,051024904500600480,56.67
0003776,051024904500600490,56.67
0003777,051024904500600500,56.67
0003778,051024904500600530,56.67
0003779,051024904500600540,60.59
0003780,051024904500700010,99.42
0003781,051024904500700020,99.01
0003782,051024904500700030,99.42
0003783,051024904500700050,60.59
0003784,051024904500700060,60.59
0003785,051024904500700070,60.59
0003786,051024904500700080,56.67
0003787,051024904500700090,56.67
0003788,051024904500700100,56.67
0003789,051024904500700110,56.67
0003790,051024904500700120,56.67
0003791,051024904500700130,56.67
0003792,051024904500700140,56.67
0003799,051024904500700300,100.5
0003800,051024904500700330,60.59
0003801,051024904500700340,60.59
0003802,051024904500700350,60.59
0003803,051024904500700370,60.59
0003804,051024904500700380,60.59
0003805,051024904500700390,60.59
0003806,051024904500700400,60.59
0003807,051024904500700410,41.05
