Ra_ItemID	CertNum	Parcel	FaceValue	Bid	Tax Year	IsHomestead	Tax Years Unpaid	Bankruptcy_Flag	Property_Address_1	Property_Address_2	Property_City	Property_Zip
6290159	13258	"283129-967400-000150"	311.43		2022	0	0	0	C ST		FROSTPROOF	33843
6288054	13258	"272721-755000-008120"	129.57		2018	0	7	0	26TH ST N		HAINES CITY	33844
6288058	13260	"272721-755000-008140"	129.57		2018	0	7	0	26TH ST N		HAINES CITY	33844
6290160	13260	"283129-967400-000190"	1426.43		2022	0	0	0	110 C ST		FROSTPROOF	33843
6290161	13261	"283129-967400-000200"	1879.74		2022	0	1	0	104 C ST		FROSTPROOF	33843
6288062	13261	"272721-755000-008150"	129.57		2018	0	7	0	26TH ST N		HAINES CITY	33844
6290162	13262	"283129-967400-000310"	416.05		2022	0	0	0	B ST W		FROSTPROOF	33843
6290163	13263	"283129-967400-000330"	4471.95		2022	0	0	0	134 B ST W		FROSTPROOF	33843
6288065	13263	"272721-755000-008170"	129.57		2018	0	7	0	26TH ST N		HAINES CITY	33844
6290164	13265	"283129-967800-001031"	1022.86		2022	0	0	0	10 NORTH ST		FROSTPROOF	33843
6290165	13267	"283129-967800-003010"	471.51		2022	1	1	0	601 PALM AVE N		FROSTPROOF	33843
6290166	13269	"283129-968000-000241"	2015.7		2022	0	1	0	25 SHARON ST		FROSTPROOF	33843
6290167	13270	"283129-968011-000010"	3697.8		2022	1	0	0	127 F ST W		FROSTPROOF	33843
6290168	13271	"283130-000000-013010"	232.3		2022	0	0	0	SNOOKS WARDLAW RD		FROSTPROOF	33843
6290169	13273	"283130-000000-014050"	129.9		2022	0	0	0	TYRE RD		FROSTPROOF	33843
6290170	13274	"283130-000000-014080"	238.19		2022	0	0	0	TYRE RD		FROSTPROOF	33843
6290171	13275	"283130-000000-043120"	651.78		2022	1	1	0	151 BROOKS RD		FROSTPROOF	33843
6290172	13276	"283130-000000-043210"	1385.56		2022	0	0	0	314 BROOKS RD		FROSTPROOF	33843
6290173	13277	"283130-000000-043220"	1630.03		2022	0	0	0	316 BROOKS RD		FROSTPROOF	33843
6290174	13278	"283130-000000-043240"	2409.11		2022	0	0	0	220 BROOKS RD		FROSTPROOF	33843
6290175	13279	"283130-000000-043270"	683.88		2022	1	0	0	202 BROOKS RD		FROSTPROOF	33843
6290176	13280	"283130-000000-043330"	1505.29		2022	0	1	0	191 BROOKS RD		FROSTPROOF	33843
6290177	13281	"283130-000000-043380"	2512.98		2022	0	0	0	204 BROOKS RD		FROSTPROOF	33843
6288076	13281	"272721-756000-002260"	807.34		2018	0	7	0	RAILROAD AVE		HAINES CITY	33844
6290178	13282	"283130-000000-043400"	59.54		2022	0	0	0	BROOKS RD		FROSTPROOF	33843
6290179	13285	"283130-000000-043630"	1474.63		2022	0	0	0	208 BROOKS RD		FROSTPROOF	33843
6290180	13289	"283130-000000-043740"	280.39		2022	0	0	0	DICE RD		FROSTPROOF	33843
6290181	13290	"283130-000000-044060"	2213.67		2022	1	0	0	1761 W HIGHWAY 630		FROSTPROOF	33843
6290182	13291	"283130-000000-044140"	1750.84		2022	1	1	0	1831 HWY 630 W		FROSTPROOF	33843
6290183	13293	"283131-968100-000010"	179.38		2022	0	0	0	2011 W STATE ROAD 630		FROSTPROOF	33843
6290184	13294	"283131-968100-000020"	2231.06		2022	0	1	0	1 SILVER SANDS RD		FROSTPROOF	33843
6290185	13295	"283131-968100-000280"	2004.21		2022	0	1	0	120 DIXIE DR S		FROSTPROOF	33843
6290186	13296	"283132-968200-004025"	855.72		2022	1	1	0	25 B ST W		FROSTPROOF	33843
6290187	13298	"283132-968200-009044"	1180.72		2022	1	1	0				     
6290188	13299	"283132-968600-001013"	4120.82		2022	1	1	0	301 S CLINCH LAKE BLVD		FROSTPROOF	33843
6287583	13300	"272629-707010-000402"	65		2019	0	7	0	FERN CRES		DAVENPORT	33837
6290189	13301	"283132-969000-004042"	158.06		2022	0	2	0	106 W 5TH ST		FROSTPROOF	33843
6290190	13303	"283132-969000-005041"	1266.5		2022	0	0	0	490 S SCENIC HWY		FROSTPROOF	33843
6290191	13304	"283132-969000-007021"	254.9		2022	1	0	0	119 W 5TH ST		FROSTPROOF	33843
6290192	13305	"283132-969000-007023"	191.98		2022	0	2	0	5TH ST W		FROSTPROOF	33843
6290193	13306	"283132-972600-000160"	330.27		2022	0	1	0	44 WALL ST W		FROSTPROOF	33843
6290194	13307	"283132-972600-000280"	2521.3		2022	0	0	0	3 SCENIC HWY N		FROSTPROOF	33843
6290195	13308	"283132-974600-001010"	3423.59		2022	0	1	0	306 S SCENIC HWY		FROSTPROOF	33843
6290196	13309	"283132-974600-003020"	1738.84		2022	0	1	0	355 OAK AVE S		FROSTPROOF	33843
6290197	13310	"283132-975100-002040"	2212.42		2022	0	0	0	796 FIR AVE S		FROSTPROOF	33843
6290198	13311	"283132-976200-006090"	1609.23		2022	0	0	0	8TH ST E		FROSTPROOF	33843
6290199	13312	"283132-976200-008010"	469.13		2022	0	0	0	40 8TH ST E		FROSTPROOF	33843
6290200	13313	"283132-976220-000940"	1296.63		2022	1	0	0	402 W 7TH ST		FROSTPROOF	33843
6290201	13315	"283133-977230-007011"	207.54		2022	0	0	0	36 8TH ST E		FROSTPROOF	33843
6290202	13317	"283133-977230-007060"	3913.95		2022	0	0	0	14 8TH ST E		FROSTPROOF	33843
6290205	13319	"283133-977800-001051"	60.18		2022	0	7	0	ORANGE AVE S		FROSTPROOF	33843
6290207	13320	"283133-977800-004151"	597.75		2022	0	1	0	111 WALL ST E		FROSTPROOF	33843
6290208	13321	"283133-977800-004152"	164.38		2022	0	1	0	ORANGE AVE N		FROSTPROOF	33843
6290209	13322	"283133-977800-005041"	1502.9		2022	0	0	0	SCENIC HWY N		FROSTPROOF	33843
6290210	13323	"283133-977800-005044"	1444.22		2022	0	0	0	1 WALL ST E		FROSTPROOF	33843
6290211	13325	"283133-978200-004011"	3313.16		2022	0	0	0	B ST E		FROSTPROOF	33843
6290212	13326	"283201-000000-012010"	6001.8		2022	0	0	0	1850 LAKE REEDY BLVD S		FROSTPROOF	33843
6290213	13327	"283201-000000-012080"	1114.9		2022	0	0	0	1870 S LAKE REEDY BLVD		FROSTPROOF	33843
6290214	13329	"283201-979100-000020"	431.06		2022	0	1	0	REEDY CREEK DR		FROSTPROOF	33843
6290215	13331	"283201-979101-000050"	1145.05		2022	0	0	0	LAKE REEDY BLVD S		FROSTPROOF	33843
6290216	13332	"283201-979102-002250"	217.48		2022	0	1	0	BRADFORD RD		FROSTPROOF	33843
6290217	13333	"283204-000000-033090"	1083.06		2022	0	0	0	9TH ST E		FROSTPROOF	33843
6290218	13334	"283204-000000-033110"	458.04		2022	0	0	0	9TH ST E		FROSTPROOF	33843
6290219	13335	"283204-000000-033120"	374.25		2022	0	0	0	9TH ST E		FROSTPROOF	33843
6290220	13336	"283204-980000-003030"	806.75		2022	1	1	0	1010 THOMPSON AVE		FROSTPROOF	33843
6290221	13337	"283204-980000-003130"	403.36		2022	0	1	0	1046 THOMPSON AVE		FROSTPROOF	33843
6290222	13338	"283204-981600-012030"	755.88		2022	1	1	0	942 HARRELL AVE		FROSTPROOF	33843
6290223	13339	"283204-981600-014160"	305.54		2022	0	4	0	411 11TH ST E		FROSTPROOF	33843
6290224	13340	"283204-981600-017030"	1155.38		2022	0	0	0	1194 HARRELL AVE		FROSTPROOF	33843
6290225	13341	"283204-981600-018150"	987.49		2022	0	0	0	315 8TH ST E		FROSTPROOF	33843
6290226	13342	"283204-982410-000010"	2171.06		2022	0	0	0	1096 STEWART AVE		FROSTPROOF	33843
6290227	13343	"283204-982410-000070"	1410.02		2022	0	0	0	1024 STEWART AVE		FROSTPROOF	33843
6290228	13346	"283205-000000-044090"	788.83		2022	1	1	0	453 HOPSON RD		FROSTPROOF	33843
6290229	13347	"283205-000000-044170"	2366.81		2022	0	0	0	59 LINCOLN ST		FROSTPROOF	33843
6290230	13348	"283205-000000-044280"	1654.15		2022	0	0	0	32 MONROE ST		FROSTPROOF	33843
6290231	13349	"283205-000000-044300"	77.22		2022	0	1	0	JEFFERSON AVE		FROSTPROOF	33843
6290232	13350	"283205-000000-044310"	1326.29		2022	0	1	0	4 JEFFERSON AVE		FROSTPROOF	33843
6290233	13351	"283205-000000-044340"	608.98		2022	1	0	0	24 MONROE ST		FROSTPROOF	33843
6290234	13352	"283205-000000-044360"	1860.5		2022	0	0	0	31 JEFFERSON AVE		FROSTPROOF	33843
6290235	13354	"283205-000000-044410"	989.88		2022	1	0	0	68 LINCOLN ST		FROSTPROOF	33843
