RA_ITEMID	ADVNUM	PARCEL	FACEVALUE	BID
6372549	021476	282930-937640-022604	2134.4	
6372550	021477	282930-937640-022605	1555.04	
6372551	021478	282930-937640-022607	87.57	
6372554	021481	282930-937640-022618	123.4	
6372556	021483	282930-937640-022623	782.88	
6372557	021484	282930-937640-022630	139.42	
6372558	021485	282930-937640-022634	160.83	
6372559	021486	282930-937640-023206	623.24	
6372560	021487	282930-937640-023207	175.1	
6372562	021489	282931-937680-010206	1271.04	
6372563	021490	282931-937680-010208	3536.03	
6372565	021492	282931-937680-010226	226.35	
6372566	021493	282931-937680-010227	1073.9	
6372569	021496	282931-937680-010719	1912.76	
6372570	021497	282931-937680-010720	712.81	
6372571	021498	282931-937690-002120	2775.81	
6372572	021499	282931-937690-002130	460.71	
6372573	021500	282931-937690-003170	1438.66	
6372575	021502	282932-937720-020051	264.09	
6372576	021503	282932-937720-020171	179.73	
6372577	021504	282932-937720-020201	96.26	
6372578	021505	282932-937720-020211	120.74	
6372580	021507	282932-937720-030022	14535.15	
6372582	021509	282932-937720-030291	284.81	
6372586	021513	282932-937721-002170	4163.64	
6372587	021514	282932-937721-002900	3976.4	
6372589	021516	282933-937770-001010	1555.32	
6372594	021521	282933-937780-003060	618.56	
6372597	021524	282933-937790-000610	3715.98	
6372598	021525	282933-937791-000740	2559.58	
6372600	021527	282933-937793-000132	1011.24	
6372601	021528	282933-937793-000140	6762.31	
6372603	021530	282935-937900-018121	2676.54	
6372604	021531	282935-937900-018161	3004.01	
6372605	021532	282936-000000-043130	1265.68	
6372606	021533	283001-938200-001504	574.47	
6372608	021535	283001-938200-001602	1198.57	
6372609	021536	283001-938200-001707	1290.45	
6372611	021538	283001-938200-001725	160.89	
6372618	021545	283001-939010-021010	1174.03	
6372622	021549	283001-939010-025090	331.97	
6372624	021551	283001-939010-028080	2360.52	
6372626	021553	283001-939020-033240	1618.38	
6372629	021556	283001-939020-039150	1186.04	
6372632	021559	283001-939020-044110	868.89	
6372634	021561	283001-939020-049100	516.97	
6372638	021565	283001-939020-052130	484.67	
6372639	021566	283001-939020-053080	1248.65	
6372641	021568	283001-939030-056011	1264.23	
6372644	021571	283003-000000-041030	1796	
6372645	021572	283003-000000-042010	67.69	
6372646	021573	283003-000000-042030	157.02	
6372647	021574	283003-000000-042100	249.38	
6372648	021575	283003-000000-042130	38.84	
6372649	021576	283003-000000-042150	550.82	
6372650	021577	283003-000000-042170	53.65	
6372651	021578	283003-000000-042200	99.41	
6372652	021579	283003-000000-044020	4801.17	
6372653	021580	283004-000000-014020	4038.83	
6372654	021581	283004-000000-014040	1244.63	
6372656	021583	283004-000000-022070	37.76	
6372657	021584	283004-000000-023030	959.36	
6372659	021586	283004-000000-023050	1516.44	
6372660	021587	283004-000000-023150	1551.75	
6372663	021590	283004-000000-024130	1426.81	
6372665	021592	283004-000000-024310	953.76	
6372668	021595	283004-000000-042020	9051.01	
6372669	021596	283004-000000-043010	2860.81	
6372671	021598	283004-000000-043110	2342	
6372672	021599	283004-000000-043130	769.34	
6372673	021600	283004-000000-043140	768.08	
6372674	021601	283004-000000-044040	1225.68	
6372676	021603	283005-000000-011020	421.73	
6372677	021604	283005-000000-011030	13600.98	
6372678	021605	283005-000000-011040	2973	
6372679	021606	283005-000000-011060	277.98	
6372680	021607	283005-000000-012010	36.13	
6372681	021608	283005-000000-013010	182.47	
6372682	021609	283005-000000-014010	375.64	
6372683	021610	283005-000000-021010	24198.04	
6372684	021611	283005-000000-022020	99.41	
6372685	021612	283005-000000-032010	37.22	
6372686	021613	283005-000000-034020	108.21	
6372688	021615	283005-939200-001030	1166.61	
6372689	021616	283005-939200-001040	1630.98	
6372690	021617	283005-939200-001060	2058.8	
6372691	021618	283005-939200-003120	324.4	
6372692	021619	283005-939200-003130	2969.34	
6372695	021622	283005-939200-004050	2812.56	
6372699	021626	283005-939211-001020	1667.59	
6372700	021627	283005-939211-008210	1791.84	
6372701	021628	283005-939211-008230	1855.32	
6372703	021630	283005-939212-000030	644.91	
6372704	021631	283005-939214-000180	2738.39	
6372707	021634	283006-000000-021010	994.59	
6372708	021635	283006-000000-021090	76.59	
6372709	021636	283006-000000-021150	1920.17	
6372710	021637	283006-000000-021160	2146.08	
6372712	021639	283006-000000-021190	730.58	
6372714	021641	283006-000000-021440	339.93	
6372715	021642	283006-000000-022020	5748.71	
6372716	021643	283006-000000-022030	1201.76	
6372717	021644	283006-000000-022040	581.54	
6372718	021645	283006-000000-024010	1800.86	
6372719	021646	283006-000000-024020	2049.93	
6372720	021647	283006-939399-000062	626.56	
6372722	021649	283006-939400-006080	1607.1	
6372723	021650	283006-939400-006090	1933.5	
6372724	021651	283006-939400-007010	2374.8	
6372730	021657	283006-939500-003010	2557.23	
6372731	021658	283006-939600-002040	1531.71	
6372732	021659	283006-939600-002050	234.86	
6372734	021661	283006-939600-002130	2473.79	
6372736	021663	283006-939600-002320	1900.9	
6372739	021666	283006-939800-002080	5036.19	
6372744	021671	283006-940100-004140	592.43	
6372746	021673	283006-940200-002030	2781.48	
6372748	021675	283006-940300-003060	2384.39	
6372749	021676	283006-940800-003100	1182.48	
6372750	021677	283006-940800-003110	1106.08	
6372752	021679	283006-940840-000050	3493.76	
6372754	021681	283006-940850-003190	787.5	
6372755	021682	283007-000000-011030	6499.17	
6372757	021684	283007-000000-012020	4619.22	
6372758	021685	283007-000000-012030	3492.75	
6372759	021686	283007-000000-033010	19519.28	
6372760	021687	283007-000000-034020	349.66	
6372761	021688	283007-000000-034030	6534.53	
6372762	021689	283007-000000-042000	8925.22	
6372763	021690	283007-000000-044010	8929.13	
6372766	021693	283007-940854-001420	349.79	
6372767	021694	283007-940854-001430	349.79	
6372768	021695	283007-940854-001460	989	
6372770	021697	283007-940854-001530	349.79	
6372773	021700	283007-940854-001610	136.72	
6372776	021703	283007-940854-001750	456.33	
6372777	021704	283007-940854-001770	456.33	
6372780	021707	283007-940854-032060	349.79	
6372781	021708	283007-940854-032110	349.79	
6372785	021712	283008-000000-023000	1723.57	
6372786	021713	283008-000000-034030	838.27	
6372787	021714	283008-000000-041030	216.89	
6372788	021715	283008-000000-042010	437.28	
6372791	021718	283008-941000-001180	805.49	
6372792	021719	283008-941000-002010	2073.9	
6372793	021720	283008-941000-003102	64.04	
6372794	021721	283008-941000-005110	1092.54	
6372796	021723	283008-941000-007010	1402.34	
6372801	021728	283008-941000-008120	164.91	
6372802	021729	283008-941000-009100	1773.15	
6372803	021730	283008-941000-027010	205.76	
6372804	021731	283008-941000-027020	1555.36	
6372805	021732	283008-941000-027030	2464.26	
6372808	021735	283008-941000-028090	1914.2	
6372810	021737	283008-941000-029070	2136.44	
6372813	021740	283008-941100-011130	1263.17	
6372816	021743	283008-941100-013120	1190.65	
6372817	021744	283008-941100-013140	234.42	
6372819	021746	283008-941100-014050	136.21	
6372823	021750	283008-941100-017060	309.65	
6372824	021751	283008-941100-017070	1088.48	
6372825	021752	283008-941100-020130	1704.59	
6372827	021754	283008-941100-020160	1366.13	
6372828	021755	283008-941100-021020	550.82	
6372831	021758	283008-941100-022100	15512.98	
6372832	021759	283008-941100-023010	215.63	
6372833	021760	283008-941100-023090	1648.6	
6372834	021761	283008-941100-023150	937.61	
6372835	021762	283008-941100-026092	1646.72	
6372840	021767	283011-942200-020132	3463.43	
6372848	021775	283012-944200-016540	84.6	
6372849	021776	283012-944200-016790	973.26	
6372850	021777	283012-944200-019010	393.48	
6372851	021778	283012-944200-019020	46.3	
6372852	021779	283012-944200-019030	1292.47	
6372853	021780	283012-944200-020030	550.82	
6372854	021781	283012-944200-020070	1385.13	
6372858	021785	283012-944600-060900	135.98	
6372859	021786	283012-944600-061000	227.93	
6372860	021787	283012-944600-101401	896.8	
6372861	021788	283012-944600-110101	1831.2	
6372863	021790	283012-945800-000041	273.72	
6372868	021795	283012-946001-000570	940.51	
6372869	021796	283012-946001-000580	884.87	
6372870	021797	283012-946001-000720	340.4	
6372879	021806	283014-946600-000060	2907	
6372882	021809	283014-946600-000390	806.37	
6372883	021810	283014-946600-000522	1307.79	
6372886	021813	283017-000000-034090	2039.79	
6372887	021814	283017-000000-044010	403.81	
6372888	021815	283018-000000-021010	156.89	
6372890	021817	283018-000000-021080	1762.52	
6372891	021818	283018-000000-021090	1459	
6372892	021819	283018-000000-021140	1382.14	
6372893	021820	283018-000000-021160	1750.62	
6372894	021821	283018-000000-021190	1712.67	
6372895	021822	283018-000000-021240	1619.43	
6372898	021825	283018-000000-022120	99.83	
6372899	021826	283018-000000-031030	4625.63	
6372900	021827	283018-000000-033010	208.6	
6372901	021828	283018-947200-001010	1862.15	
6372902	021829	283018-947200-001070	648.82	
6372905	021832	283018-947200-002210	620.7	
6372906	021833	283018-947200-002250	1965.58	
6372907	021834	283018-947200-002270	620.7	
6372909	021836	283018-947210-002090	1858.16	
6372910	021837	283018-947210-002120	783.24	
6372912	021839	283018-947210-002150	2216.68	
6372913	021840	283018-947210-003050	2566.19	
6372914	021841	283018-947210-003090	2008.23	
6372915	021842	283018-947210-003150	183.24	
6372917	021844	283018-947210-003190	1934.25	
6372918	021845	283018-947210-003200	2147.62	
6372920	021847	283018-947210-003250	617.75	
6372921	021848	283018-947210-003260	1988.89	
6372922	021849	283018-947210-003290	620.1	
6372924	021851	283018-947220-000010	638.93	
6372925	021852	283018-947220-000030	134.27	
6372926	021853	283018-947220-000040	134.27	
6372927	021854	283018-947220-000050	134.27	
6372928	021855	283018-947220-000080	176.42	
6372929	021856	283018-947220-000100	133.21	
6372930	021857	283018-947220-000110	134.32	
6372931	021858	283018-947220-000120	134.32	
6372932	021859	283018-947220-000230	210.84	
6372933	021860	283018-947220-000290	134.27	
6372934	021861	283018-947220-000300	144.68	
6372935	021862	283018-947220-000400	645.99	
6372936	021863	283018-947220-000450	1792.7	
6372937	021864	283018-947220-000470	756.76	
6372938	021865	283018-947220-000480	1717.59	
6372940	021867	283018-947230-000010	185.72	
6372941	021868	283018-947230-000020	180.34	
6372942	021869	283018-947230-000250	1729.47	
6372943	021870	283018-947230-000300	2154.67	
6372944	021871	283018-947230-000330	2145.11	
6372945	021872	283018-947230-000360	1712.94	
6372946	021873	283018-947240-001260	637.79	
6372947	021874	283018-947240-001270	816.38	
6372948	021875	283018-947240-004010	2645.07	
6372949	021876	283018-947240-004060	2795.04	
6372955	021882	283018-947240-005130	709.1	
6372956	021883	283018-947240-005150	1989.04	
6372957	021884	283018-947240-005200	715.34	
6372960	021887	283018-947240-005290	1815.38	
6372968	021895	283019-948600-022010	195.91	
6372969	021896	283019-948600-023010	187.62	
6372970	021897	283019-948600-024010	186.29	
6372971	021898	283019-949400-004010	184.82	
6372972	021899	283019-949400-005010	200.48	
6372973	021900	283019-949400-009030	91.61	
6372980	021907	283019-949400-039062	7340.32	
6372982	021909	283023-949500-000600	4793.06	
6372984	021911	283023-949500-000940	973.47	
6372985	021912	283024-949600-001410	1465.54	
6372986	021913	283025-949700-001522	1624.9	
6372987	021914	283027-000000-031040	1219.85	
6372988	021915	283027-000000-031100	567.12	
6372990	021917	283027-000000-034040	133.65	
6372991	021918	283027-000000-044070	321.53	
6372993	021920	283027-000000-044120	108.76	
6372994	021921	283028-000000-011120	1149.38	
6372996	021923	283028-000000-012130	1170.57	
6372997	021924	283028-000000-012150	1757.69	
6372999	021926	283028-000000-012170	253.97	
6373000	021927	283028-000000-022050	1477.15	
6373001	021928	283028-000000-022070	827.81	
6373002	021929	283028-000000-023620	39.32	
6373005	021932	283028-000000-024150	141.7	
6373006	021933	283028-000000-024300	146.06	
6373007	021934	283028-000000-024380	146	
6373008	021935	283028-000000-024390	143.67	
6373013	021940	283028-000000-024490	143.67	
6373014	021941	283028-000000-024530	156.02	
6373015	021942	283028-000000-024540	155.97	
6373016	021943	283028-000000-024550	155.93	
6373017	021944	283028-000000-024560	155.89	
6373018	021945	283028-000000-024570	155.84	
6373019	021946	283028-000000-024580	155.79	
6373020	021947	283028-000000-024590	155.72	
6373022	021949	283028-000000-032060	335.89	
6373024	021951	283028-000000-034150	141.7	
6373029	021956	283028-951410-000750	225.24	
6373031	021958	283028-951420-000021	5745.29	
6373038	021965	283029-000000-031010	837.83	
6373040	021967	283029-000000-042050	5511.48	
6373041	021968	283029-000000-042070	519.76	
6373043	021970	283029-000000-044120	462.02	
6373052	021979	283029-952700-009140	149.21	
6373055	021982	283029-952800-001100	318.07	
6373056	021983	283029-952800-002080	550.82	
6373058	021985	283029-952800-002180	955.01	
6373061	021988	283029-953000-002030	1332.26	
6373071	021998	283032-953400-000642	182	
6373072	021999	283032-953400-000643	5037.67	
6373076	022003	283032-955000-000092	4235.35	
6373078	022005	283032-955000-000110	182	
6373079	022006	283032-955000-000160	182	
6373083	022010	283032-955020-000090	1554.27	
6373090	022017	283033-000000-011100	422.46	
6373092	022019	283033-000000-014050	1651.42	
6373095	022022	283033-000000-014110	208.5	
6373096	022023	283033-000000-014200	1168.45	
6373097	022024	283033-000000-021020	345.17	
6373102	022029	283033-000000-042020	234.48	
6373103	022030	283033-000000-042040	219.83	
6373107	022034	283033-955300-032500	193.17	
6373108	022035	283033-955400-000010	1051.27	
6373109	022036	283033-955400-000072	1979.85	
6373111	022038	283033-955400-000210	6033.11	
6373113	022040	283033-955400-000292	550.82	
6373114	022041	283033-955400-000313	111.86	
6373115	022042	283033-955400-000314	2918.93	
6373116	022043	283033-955400-000331	1448.73	
6373118	022045	283033-955400-000360	416.61	
6373119	022046	283033-955600-004180	2030.7	
6373120	022047	283033-955600-004230	2484.35	
6373121	022048	283033-955600-007150	127.16	
6373122	022049	283033-955600-013191	54.67	
6373123	022050	283033-955600-013200	897.24	
6373124	022051	283033-955600-015110	153.77	
6373125	022052	283033-955600-017011	3170.05	
6373127	022054	283033-955600-022030	1623.29	
6373128	022055	283033-955600-025010	188.34	
6373129	022056	283033-955600-025020	194.24	
6373130	022057	283033-955600-025030	198.1	
6373131	022058	283033-955600-025040	200.95	
6373132	022059	283033-955600-025050	202.82	
6373133	022060	283033-955600-025060	203.73	
6373134	022061	283033-955600-025070	203.76	
6373135	022062	283033-955600-025080	203	
6373136	022063	283033-955600-025090	200.64	
6373137	022064	283033-955600-025100	198.93	
6373138	022065	283033-955600-026170	175.93	
6373139	022066	283033-955600-026180	116.16	
6373140	022067	283033-955600-026190	143.02	
6373141	022068	283033-955600-026200	141.01	
6373142	022069	283033-955600-026210	141.72	
6373144	022071	283033-955600-030240	1911.26	
6373151	022078	283033-956400-000090	171.53	
6373153	022080	283033-956400-000140	1780.25	
6373154	022081	283033-956600-001111	461.43	
